Munic_pio,uf,nome,codigo,REGIAO,total,utiliza,distm,FPM,valorPNATE,y,x
Santa Rita de Minas,MG,SANTARITADEMINAS,315935,SUDESTE,380,358,6.7227090707,6961.594988,18039.881397,-19.875,-42.132
Santa Rita de Ibitipoca,MG,SANTARITADEIBITIPOCA,315940,SUDESTE,328,208,18.576980302,5004.9770727,48628.412819,-21.563,-43.915
Santa Rita do Itueto,MG,SANTARITADOITUETO,315950,SUDESTE,490,240,22.814423585,5989.3090143,60381.674925,-19.36,-41.38
Santa Rita do Sapucaí,MG,SANTARITADOSAPUCAI,315960,SUDESTE,1140,1035,19.422537937,21006.762327,27604.908088,-22.252,-45.703
Santa Rosa da Serra,MG,SANTAROSADASERRA,315970,SUDESTE,88,85,18.392809682,4828.3625497,24182.135138,-19.53,-45.966
Santa Vitória,MG,SANTAVITORIA,315980,SUDESTE,599,583,77.570014053,15585.602346,52297.999572,-18.839,-50.121
Santo Antônio do Amparo,MG,SANTOANTONIODOAMPARO,315990,SUDESTE,596,363,19.68837009,15669.628766,45603.815659,-20.946,-44.919
Santo Antônio do Aventureiro,MG,SANTOANTONIODOAVENTUREIRO,316000,SUDESTE,191,186,14.535108138,5353.389693,21135.251082,-21.758,-42.816
Santo Antônio do Grama,MG,SANTOANTONIODOGRAMA,316010,SUDESTE,159,158,9.0449198295,5992.7217992,15434.763078,-20.314,-42.609
Santo Antônio do Itambé,MG,SANTOANTONIODOITAMBE,316020,SUDESTE,839,405,19.386899025,5887.9673873,61562.709255,-18.466,-43.307
Santo Antônio do Jacinto,MG,SANTOANTONIODOJACINTO,316030,SUDESTE,1361,1341,29.246389713,9898.5149455,32036.132375,-16.534,-40.176
Santo Antônio do Monte,MG,SANTOANTONIODOMONTE,316040,SUDESTE,508,417,33.867853335,17333.411328,37773.586184,-20.087,-45.294
Santo Antônio do Retiro,MG,SANTOANTONIODORETIRO,316045,SUDESTE,1464,1122,33.779393465,11344.581845,49789.185379,-15.339,-42.624
Santo Antônio do Rio Abaixo,MG,SANTOANTONIODORIOABAIXO,316050,SUDESTE,230,228,8.4361265814,3923.309551,20451.290895,-19.228,-43.254
Santo Hipólito,MG,SANTOHIPOLITO,316060,SUDESTE,285,183,32.699108445,5371.4109175,54850.783138,-18.297,-44.223
Santos Dumont,MG,SANTOSDUMONT,316070,SUDESTE,1352,618,27.037568906,27996.822414,63992.196926,-21.457,-43.553
São Bento Abade,MG,SAOBENTOABADE,316080,SUDESTE,94,90,9.4049357518,6648.2092386,16825.278133,-21.582,-45.076
São Brás do Suaçuí,MG,SAOBRASDOSUACUI,316090,SUDESTE,105,92,9.8024285817,6622.2473799,22801.651796,-20.625,-43.949
São Domingos das Dores,MG,SAODOMINGOSDASDORES,316095,SUDESTE,646,546,7.7946817293,7920.6874782,26293.097646,-19.527,-42.011
São Domingos do Prata,MG,SAODOMINGOSDOPRATA,316100,SUDESTE,1290,970,29.494780656,7832.5959854,49322.639184,-19.865,-42.968
São Félix de Minas,MG,SAOFELIXDEMINAS,316105,SUDESTE,303,298,16.333668953,6104.5714821,21010.581566,-18.591,-41.486
São Francisco,MG,SAOFRANCISCO,316110,SUDESTE,5481,1961,48.941205195,38102.988774,111232.22377,-15.949,-44.864
São Francisco de Paula,MG,SAOFRANCISCODEPAULA,316120,SUDESTE,336,314,15.781288614,7521.1600227,22695.258579,-20.71,-44.985
São Francisco de Sales,MG,SAOFRANCISCODESALES,316130,SUDESTE,210,208,34.71658051,8503.0821918,27570.546721,-19.863,-49.774
São Francisco do Glória,MG,SAOFRANCISCODOGLORIA,316140,SUDESTE,383,346,10.918413427,6356.9806524,23797.899715,-20.789,-42.268
São Geraldo,MG,SAOGERALDO,316150,SUDESTE,250,210,12.813911367,4024.4213737,33185.983755,-20.923,-42.834
São Geraldo da Piedade,MG,SAOGERALDODAPIEDADE,316160,SUDESTE,778,345,17.025924127,5558.0518082,63101.347895,-18.836,-42.288
São Geraldo do Baixio,MG,SAOGERALDODOBAIXIO,316165,SUDESTE,212,171,14.843915879,5499.7964551,32811.677952,-18.9,-41.36
São Gonçalo do Abaeté,MG,SAOGONCALODOABAETE,316170,SUDESTE,222,138,78.038701192,7850.1477522,77749.88891,-18.338,-45.833
São Gonçalo do Pará,MG,SAOGONCALODOPARA,316180,SUDESTE,279,209,14.647793584,7322.7755414,34754.365233,-19.983,-44.859
São Gonçalo do Rio Abaixo,MG,SAOGONCALODORIOABAIXO,316190,SUDESTE,955,742,18.273008624,6810.1072906,40073.607176,-19.826,-43.362
São Gonçalo do Sapucaí,MG,SAOGONCALODOSAPUCAI,316200,SUDESTE,941,665,18.923506979,19078.578227,40187.535901,-21.892,-45.595
São Gotardo,MG,SAOGOTARDO,316210,SUDESTE,542,455,28.671339174,17102.897678,33886.753514,-19.311,-46.049
São João Batista do Glória,MG,SAOJOAOBATISTADOGLORIA,316220,SUDESTE,289,287,29.12633214,7174.1981186,26012.328663,-20.641,-46.506
São João da Lagoa,MG,SAOJOAODALAGOA,316225,SUDESTE,395,379,34.266216138,6242.5547228,33033.170686,-16.853,-44.352
São João da Mata,MG,SAOJOAODAMATA,316230,SUDESTE,170,165,11.68457899,4323.7681407,22010.076826,-21.93,-45.929
São João da Ponte,MG,SAOJOAODAPONTE,316240,SUDESTE,4390,1691,50.031636749,32001.634551,102601.65257,-15.929,-44.008
São João das Missões,MG,SAOJOAODASMISSOES,316245,SUDESTE,2412,149,42.291449879,9045.9290011,111267.81884,-14.884,-44.091
São João Del Rei,MG,SAOJOAODELREI,316250,SUDESTE,967,654,40.032692362,34757.854754,52881.292562,-21.136,-44.262
São João do Manhuaçu,MG,SAOJOAODOMANHUACU,316255,SUDESTE,965,610,12.582087957,7616.3066131,46239.867021,-20.394,-42.151
São João do Manteninha,MG,SAOJOAODOMANTENINHA,316257,SUDESTE,458,188,11.654188112,5954.7537193,59559.22121,-18.721,-41.16
São João do Oriente,MG,SAOJOAODOORIENTE,316260,SUDESTE,265,246,10.77492389,6669.8372927,20772.464229,-19.339,-42.158
São João do Pacuí,MG,SAOJOAODOPACUI,316265,SUDESTE,527,291,17.351921176,5566.3091022,53960.876699,-16.542,-44.516
São João do Paraíso,MG,SAOJOAODOPARAISO,316270,SUDESTE,2504,1132,43.475620827,14835.057131,83129.957123,-15.314,-42.014
São João Evangelista,MG,SAOJOAOEVANGELISTA,316280,SUDESTE,1391,1042,25.764506769,12450.641477,45638.150995,-18.548,-42.763
São João Nepomuceno,MG,SAOJOAONEPOMUCENO,316290,SUDESTE,231,206,21.350986045,18182.01646,23857.867057,-21.54,-43.011
São Joaquim de Bicas,MG,SAOJOAQUIMDEBICAS,316292,SUDESTE,19,11,8.8092419673,20520.949972,36866.876659,-20.049,-44.274
São José da Barra,MG,SAOJOSEDABARRA,316294,SUDESTE,374,301,18.961922371,6515.3210017,34828.147088,-20.718,-46.311
São José da Lapa,MG,SAOJOSEDALAPA,316295,SUDESTE,364,323,9.2206216531,22887.745621,17786.491216,-19.701,-43.955
São José da Safira,MG,SAOJOSEDASAFIRA,316300,SUDESTE,410,90,14.638374562,4979.7776707,75901.875027,-18.324,-42.143
São José da Varginha,MG,SAOJOSEDAVARGINHA,316310,SUDESTE,230,194,12.577113859,5533.1036389,29062.939282,-19.71,-44.557
São José do Alegre,MG,SAOJOSEDOALEGRE,316320,SUDESTE,284,275,8.6106808248,5387.7401428,18829.48095,-22.329,-45.526
São José do Divino,MG,SAOJOSEDODIVINO,316330,SUDESTE,391,176,24.014333904,4246.2513134,66766.153734,-18.479,-41.389
São José do Goiabal,MG,SAOJOSEDOGOIABAL,316340,SUDESTE,410,368,16.704447393,5358.3398461,29150.352892,-19.929,-42.705
São José do Jacuri,MG,SAOJOSEDOJACURI,316350,SUDESTE,1051,529,19.573297419,6523.1985239,60826.851468,-18.275,-42.67
São José do Mantimento,MG,SAOJOSEDOMANTIMENTO,316360,SUDESTE,277,242,8.0841148685,6181.4470223,23800.452733,-20.005,-41.745
São Lourenço,MG,SAOLOURENCO,316370,SUDESTE,60,49,7.8253841471,26224.702366,19518.031879,-22.116,-45.054
São Miguel do Anta,MG,SAOMIGUELDOANTA,316380,SUDESTE,508,491,14.655490075,5837.6994499,23088.809473,-20.707,-42.719
São Pedro da União,MG,SAOPEDRODAUNIAO,316390,SUDESTE,336,334,17.700271365,5985.522684,21435.523595,-21.127,-46.615
São Pedro dos Ferros,MG,SAOPEDRODOSFERROS,316400,SUDESTE,390,333,31.77014569,7616.4820072,37423.695981,-20.17,-42.524
São Pedro do Suaçuí,MG,SAOPEDRODOSUACUI,316410,SUDESTE,760,506,19.176859649,6082.2299151,47880.839197,-18.366,-42.603
São Romão,MG,SAOROMAO,316420,SUDESTE,584,405,82.50535668,11547.632929,75566.734681,-16.369,-45.069
São Roque de Minas,MG,SAOROQUEDEMINAS,316430,SUDESTE,407,316,59.78715547,6175.3869794,60035.496459,-20.245,-46.366
São Sebastião da Bela Vista,MG,SAOSEBASTIAODABELAVISTA,316440,SUDESTE,430,406,14.245090017,5631.5599361,24207.063976,-22.159,-45.754
São Sebastião da Vargem Alegre,MG,SAOSEBASTIAODAVARGEMALEGRE,316443,SUDESTE,285,280,14.383736826,6382.2597303,19500.657631,-21.072,-42.636
São Sebastião do Anta,MG,SAOSEBASTIAODOANTA,316447,SUDESTE,350,266,11.617489032,9618.56228,31079.772833,-19.498,-41.984
São Sebastião do Maranhão,MG,SAOSEBASTIAODOMARANHAO,316450,SUDESTE,1598,775,23.408652771,8265.8199488,66306.040028,-18.084,-42.571
São Sebastião do Oeste,MG,SAOSEBASTIAODOOESTE,316460,SUDESTE,378,344,19.589043648,7304.6469452,27002.339133,-20.276,-45.005
São Sebastião do Paraíso,MG,SAOSEBASTIAODOPARAISO,316470,SUDESTE,1346,1286,26.052844527,35963.757666,28342.216322,-20.917,-46.991
São Sebastião do Rio Preto,MG,SAOSEBASTIAODORIOPRETO,316480,SUDESTE,205,160,18.872352461,3677.0463565,41607.980552,-19.292,-43.174
São Sebastião do Rio Verde,MG,SAOSEBASTIAODORIOVERDE,316490,SUDESTE,151,149,12.790200049,5326.4603646,19044.150971,-22.218,-44.976
São Tiago,MG,SAOTIAGO,316500,SUDESTE,356,247,23.474401026,7209.0073415,44124.487381,-20.913,-44.509
São Tomás de Aquino,MG,SAOTOMASDEAQUINO,316510,SUDESTE,370,359,15.516527941,7041.6414532,20783.215654,-20.784,-47.098
São Thomé das Letras,MG,SAOTHOMEDASLETRAS,316520,SUDESTE,458,354,16.409810035,6678.1318383,36020.264929,-21.722,-44.985
São Vicente de Minas,MG,SAOVICENTEDEMINAS,316530,SUDESTE,228,223,21.706961323,7473.692008,22234.769678,-21.713,-44.444
Sapucaí-Mirim,MG,SAPUCAIMIRIM,316540,SUDESTE,567,511,24.824193245,7727.4066894,31423.772626,-22.748,-45.743
Sardoá,MG,SARDOA,316550,SUDESTE,831,514,14.765779291,6487.6177581,48675.912683,-18.784,-42.365
Sarzedo,MG,SARZEDO,316553,SUDESTE,97,83,9.8107746273,20659.969012,18708.347164,-20.035,-44.145
Setubinha,MG,SETUBINHA,316555,SUDESTE,2025,943,20.187560921,6298.635324,70854.560398,-17.6,-42.159
Sem-Peixe,MG,SEMPEIXE,316556,SUDESTE,221,217,13.638838567,4330.9360715,22637.848615,-20.109,-42.839
Senador Amaral,MG,SENADORAMARAL,316557,SUDESTE,392,348,14.511138892,5875.9285201,27618.897399,-22.587,-46.177
Senador Cortes,MG,SENADORCORTES,316560,SUDESTE,154,131,13.861354924,5316.4458129,29137.429498,-21.801,-42.946
Senador Firmino,MG,SENADORFIRMINO,316570,SUDESTE,525,396,10.729828478,7538.8070655,33733.473399,-20.912,-43.097
Senador José Bento,MG,SENADORJOSEBENTO,316580,SUDESTE,167,167,10.816949202,4710.2153498,18453.858781,-22.164,-46.179
Senador Modestino Gonçalves,MG,SENADORMODESTINOGONCALVES,316590,SUDESTE,827,785,42.887338041,6002.705616,41858.479868,-17.947,-43.225
Senhora de Oliveira,MG,SENHORADEOLIVEIRA,316600,SUDESTE,493,483,9.7454338371,5184.5142943,20505.965769,-20.794,-43.344
Senhora do Porto,MG,SENHORADOPORTO,316610,SUDESTE,437,386,16.443383807,7301.6939058,27538.361263,-18.892,-43.084
Senhora dos Remédios,MG,SENHORADOSREMEDIOS,316620,SUDESTE,1129,700,13.837371796,6499.5024383,50118.977467,-21.028,-43.583
Sericita,MG,SERICITA,316630,SUDESTE,767,391,13.844033517,7669.9048598,54015.166817,-20.474,-42.482
Seritinga,MG,SERITINGA,316640,SUDESTE,64,62,14.803101058,5039.9629612,21371.064527,-21.909,-44.519
Serra Azul de Minas,MG,SERRAAZULDEMINAS,316650,SUDESTE,702,295,17.960542274,5733.8004266,64408.704332,-18.362,-43.17
Serra da Saudade,MG,SERRADASAUDADE,316660,SUDESTE,56,55,19.744245971,4026.3918873,25776.149347,-19.438,-45.796
Serra dos Aimorés,MG,SERRADOSAIMORES,316670,SUDESTE,112,107,21.634066621,7903.4943128,22578.208546,-17.783,-40.248
Serra do Salitre,MG,SERRADOSALITRE,316680,SUDESTE,347,306,33.789906876,9026.7724122,35200.452341,-19.111,-46.69
Serrania,MG,SERRANIA,316690,SUDESTE,167,161,15.923564601,7221.2277079,19837.733471,-21.548,-46.04
Serranópolis de Minas,MG,SERRANOPOLISDEMINAS,316695,SUDESTE,550,443,28.384324197,6074.4452329,41807.549217,-15.829,-42.871
Serranos,MG,SERRANOS,316700,SUDESTE,101,62,18.939186434,4373.8235802,50195.360198,-21.89,-44.51
Serro,MG,SERRO,316710,SUDESTE,2138,1098,38.044733895,14479.592649,73395.915223,-18.605,-43.379
Sete Lagoas,MG,SETELAGOAS,316720,SUDESTE,1579,1029,23.197910952,109223.29234,48508.636827,-19.466,-44.247
Silveirânia,MG,SILVEIRANIA,316730,SUDESTE,230,210,11.933512842,4245.5380472,26792.782816,-21.159,-43.215
Silvianópolis,MG,SILVIANOPOLIS,316740,SUDESTE,357,350,16.254947812,6178.1538763,21454.913671,-22.029,-45.835
Simão Pereira,MG,SIMAOPEREIRA,316750,SUDESTE,225,139,11.260840137,6329.4631852,42779.273538,-21.964,-43.312
Simonésia,MG,SIMONESIA,316760,SUDESTE,2129,1114,38.622646852,12177.058686,73675.195169,-20.124,-42.001
Sobrália,MG,SOBRALIA,316770,SUDESTE,240,195,16.616681981,5254.608866,34028.215108,-19.235,-42.098
Soledade de Minas,MG,SOLEDADEDEMINAS,316780,SUDESTE,337,266,13.504528101,6113.0538486,33171.32316,-22.06,-45.045
Tabuleiro,MG,TABULEIRO,316790,SUDESTE,311,248,11.444443083,5529.9112359,32207.942708,-21.359,-43.248
Taiobeiras,MG,TAIOBEIRAS,316800,SUDESTE,929,588,41.401893517,18196.887486,57784.472028,-15.808,-42.233
Taparuba,MG,TAPARUBA,316805,SUDESTE,182,142,14.442643342,4661.6600827,35957.782858,-19.759,-41.616
Tapira,MG,TAPIRA,316810,SUDESTE,257,249,38.9292033,7426.3468616,32635.613492,-19.922,-46.823
Tapiraí,MG,TAPIRAI,316820,SUDESTE,124,119,34.035316425,5082.5900907,32955.13133,-19.888,-46.02
Taquaraçu de Minas,MG,TAQUARACUDEMINAS,316830,SUDESTE,491,440,20.509785843,7967.8061868,28658.095042,-19.67,-43.687
Tarumirim,MG,TARUMIRIM,316840,SUDESTE,1336,656,33.94007126,8110.9296071,70003.692053,-19.281,-42.007
Teixeiras,MG,TEIXEIRAS,316850,SUDESTE,616,546,10.327132974,8863.0073901,23906.288124,-20.651,-42.857
Teófilo Otoni,MG,TEOFILOOTONI,316860,SUDESTE,4863,3298,63.209382549,66313.386971,91943.966147,-17.858,-41.505
Timóteo,MG,TIMOTEO,316870,SUDESTE,105,72,16.924454658,49520.526326,33005.293998,-19.583,-42.644
Tiradentes,MG,TIRADENTES,316880,SUDESTE,163,153,10.690407181,6458.2907117,19558.149635,-21.11,-44.178
Tiros,MG,TIROS,316890,SUDESTE,247,235,67.07118586,4079.4205677,55214.284913,-19.004,-45.964
Tocantins,MG,TOCANTINS,316900,SUDESTE,479,458,12.254693618,9762.1071901,18611.629391,-21.175,-43.018
Tocos do Moji,MG,TOCOSDOMOJI,316905,SUDESTE,355,317,15.396425842,6392.3889366,26755.867206,-22.371,-46.096
Toledo,MG,TOLEDO,316910,SUDESTE,570,472,13.244736124,6312.6574081,31679.918817,-22.743,-46.372
Tombos,MG,TOMBOS,316920,SUDESTE,414,280,17.536235767,7999.2120056,41733.411132,-20.905,-42.023
Três Corações,MG,TRESCORACOES,316930,SUDESTE,1174,1073,23.910029958,50198.659462,28422.790899,-21.697,-45.253
Três Marias,MG,TRESMARIAS,316935,SUDESTE,236,184,56.065611504,23815.509887,50170.524481,-18.206,-45.242
Três Pontas,MG,TRESPONTAS,316940,SUDESTE,1865,1742,24.875947497,33492.934673,32899.913832,-21.367,-45.513
Tumiritinga,MG,TUMIRITINGA,316950,SUDESTE,422,298,30.747162026,7516.1344149,47441.529667,-18.979,-41.645
Tupaciguara,MG,TUPACIGUARA,316960,SUDESTE,578,557,42.884862587,20158.757145,32883.794087,-18.593,-48.705
Turmalina,MG,TURMALINA,316970,SUDESTE,1128,587,37.70964503,13626.409795,65936.549042,-17.286,-42.73
Turvolândia,MG,TURVOLANDIA,316980,SUDESTE,330,326,11.834795121,5498.4195337,19371.227939,-21.876,-45.787
Ubá,MG,UBA,316990,SUDESTE,1541,873,24.636270205,39750.912476,55811.960887,-21.12,-42.943
Ubaí,MG,UBAI,317000,SUDESTE,1474,622,37.42193661,10334.447573,76273.182738,-16.285,-44.778
Ubaporanga,MG,UBAPORANGA,317005,SUDESTE,876,757,15.985747987,7395.9798576,31578.767457,-19.635,-42.106
Uberaba,MG,UBERABA,317010,SUDESTE,2152,1933,74.080407781,152404.79138,63327.60578,-19.748,-47.932
Uberlândia,MG,UBERLANDIA,317020,SUDESTE,3651,3336,60.677523207,263725.01266,65133.085293,-18.919,-48.277
Umburatiba,MG,UMBURATIBA,317030,SUDESTE,81,79,22.301333355,5692.6522128,23963.154755,-17.256,-40.573
Unaí,MG,UNAI,317040,SUDESTE,3508,3094,100.33395632,48513.20928,89148.000833,-16.358,-46.906
União de Minas,MG,UNIAODEMINAS,317043,SUDESTE,364,364,35.957683829,5383.4837737,32298.364952,-19.53,-50.336
Uruana de Minas,MG,URUANADEMINAS,317047,SUDESTE,368,341,28.968093096,7853.0067199,30452.028662,-16.064,-46.254
Urucânia,MG,URUCANIA,317050,SUDESTE,584,562,12.875972686,9216.6332657,19579.90651,-20.351,-42.739
Urucuia,MG,URUCUIA,317052,SUDESTE,1039,901,49.196778997,9490.1457225,49259.511451,-16.133,-45.742
Vargem Alegre,MG,VARGEMALEGRE,317057,SUDESTE,330,194,10.739632314,6187.2966305,45494.218497,-19.608,-42.298
Vargem Bonita,MG,VARGEMBONITA,317060,SUDESTE,135,133,27.101416011,5019.4290624,27559.921856,-20.327,-46.366
Vargem Grande do Rio Pardo,MG,VARGEMGRANDEDORIOPARDO,317065,SUDESTE,488,270,24.843217678,6389.3123326,56518.176351,-15.403,-42.308
Varginha,MG,VARGINHA,317070,SUDESTE,1040,972,18.507511253,70837.154919,22760.940301,-21.551,-45.43
Varjão de Minas,MG,VARJAODEMINAS,317075,SUDESTE,192,183,31.669779092,5550.9976419,31692.271349,-18.378,-46.032
Várzea da Palma,MG,VARZEADAPALMA,317080,SUDESTE,1079,751,61.23003436,25275.909998,64576.898497,-17.598,-44.731
Varzelândia,MG,VARZELANDIA,317090,SUDESTE,2932,669,31.857241899,15182.876814,95173.912356,-15.701,-44.028
Vazante,MG,VAZANTE,317100,SUDESTE,572,434,63.435533039,13524.461728,59737.913154,-17.987,-46.908
Verdelândia,MG,VERDELANDIA,317103,SUDESTE,747,459,32.830836407,15687.272554,53536.089341,-15.589,-43.603
Veredinha,MG,VEREDINHA,317107,SUDESTE,411,311,32.620680235,5605.0371252,47305.101639,-17.399,-42.736
Veríssimo,MG,VERISSIMO,317110,SUDESTE,267,264,29.654537819,5398.6292815,28894.478826,-19.663,-48.308
Vermelho Novo,MG,VERMELHONOVO,317115,SUDESTE,667,663,8.3463065825,5878.8776898,18736.726462,-20.036,-42.267
Vespasiano,MG,VESPASIANO,317120,SUDESTE,131,78,11.877345414,81036.14323,36256.615923,-19.692,-43.923
Viçosa,MG,VICOSA,317130,SUDESTE,1082,725,14.47089875,39981.731542,39795.744815,-20.754,-42.882
Vieiras,MG,VIEIRAS,317140,SUDESTE,322,313,15.925633755,7201.6806496,20383.198662,-20.866,-42.244
Mathias Lobato,MG,MATHIASLOBATO,317150,SUDESTE,119,117,14.666578298,6119.641922,18808.5903,-18.592,-41.908
Virgem da Lapa,MG,VIRGEMDALAPA,317160,SUDESTE,1216,649,37.698947418,8169.5611414,68229.402291,-16.804,-42.343
Virgínia,MG,VIRGINIA,317170,SUDESTE,717,445,14.097751334,6840.3074094,46943.102824,-22.333,-45.092
Virginópolis,MG,VIRGINOPOLIS,317180,SUDESTE,929,687,20.887253918,7062.2923887,43661.382523,-18.823,-42.704
Virgolândia,MG,VIRGOLANDIA,317190,SUDESTE,568,436,14.583854966,5938.4862359,37141.146322,-18.476,-42.307
Visconde do Rio Branco,MG,VISCONDEDORIOBRANCO,317200,SUDESTE,966,684,12.476587905,24375.817585,36097.071824,-21.01,-42.841
Volta Grande,MG,VOLTAGRANDE,317210,SUDESTE,201,196,12.116496946,7545.0313947,16886.146074,-21.771,-42.539
Wenceslau Braz,MG,WENCESLAUBRAZ,317220,SUDESTE,233,223,13.596532096,4331.7803759,24420.970392,-22.534,-45.363
Afonso Cláudio,ES,AFONSOCLAUDIO,320010,SUDESTE,2247,1510,25.417879464,38108.931802,53882.097776,-20.074,-41.124
Águia Branca,ES,AGUIABRANCA,320013,SUDESTE,1153,1074,20.577883447,13697.438604,28047.78543,-18.983,-40.74
Água Doce do Norte,ES,AGUADOCEDONORTE,320016,SUDESTE,1071,965,24.763209142,15799.604867,31388.616537,-18.547,-40.979
Alegre,ES,ALEGRE,320020,SUDESTE,1474,1047,25.28897234,20348.690929,46988.167854,-20.764,-41.533
Alfredo Chaves,ES,ALFREDOCHAVES,320030,SUDESTE,861,685,33.407569528,18446.522997,41548.242154,-20.635,-40.75
Alto Rio Novo,ES,ALTORIONOVO,320035,SUDESTE,637,583,17.560335049,10130.202917,25289.446053,-19.056,-41.017
Anchieta,ES,ANCHIETA,320040,SUDESTE,1523,882,28.763063286,43200.815122,56983.080059,-20.805,-40.645
Apiacá,ES,APIACA,320050,SUDESTE,561,432,21.871746803,13929.243456,35799.410664,-21.154,-41.568
Aracruz,ES,ARACRUZ,320060,SUDESTE,2535,1605,40.633234296,115587.96627,66056.878852,-19.82,-40.273
Atilio Vivacqua,ES,ATILIOVIVACQUA,320070,SUDESTE,787,721,17.243639303,15892.882793,24187.555295,-20.914,-41.198
Baixo Guandu,ES,BAIXOGUANDU,320080,SUDESTE,1021,566,34.960420895,38392.116506,58788.375125,-19.519,-41.016
Barra de São Francisco,ES,BARRADESAOFRANCISCO,320090,SUDESTE,2464,1613,36.985772396,52055.937723,62616.512856,-18.755,-40.891
Boa Esperança,ES,BOAESPERANCA,320100,SUDESTE,1045,671,29.627967881,19407.993411,51267.625093,-18.54,-40.296
Bom Jesus do Norte,ES,BOMJESUSDONORTE,320110,SUDESTE,108,89,14.691627452,9062.5060582,26979.245031,-21.114,-41.672
Brejetuba,ES,BREJETUBA,320115,SUDESTE,2197,1838,23.313202793,14152.73663,43296.953159,-20.146,-41.29
Cachoeiro de Itapemirim,ES,CACHOEIRODEITAPEMIRIM,320120,SUDESTE,3686,1927,36.593748007,179367.04243,79344.165928,-20.849,-41.113
Cariacica,ES,CARIACICA,320130,SUDESTE,1538,749,19.413184326,294754.85863,57273.700264,-20.264,-40.42
Castelo,ES,CASTELO,320140,SUDESTE,1685,1458,24.124237747,35889.618949,35905.979525,-20.604,-41.185
Colatina,ES,COLATINA,320150,SUDESTE,2290,1589,34.661474713,116741.8707,56824.753178,-19.539,-40.631
Conceição da Barra,ES,CONCEICAODABARRA,320160,SUDESTE,1258,450,49.819679002,46948.563628,82064.281317,-18.593,-39.732
Conceição do Castelo,ES,CONCEICAODOCASTELO,320170,SUDESTE,1003,902,18.02749511,18975.86224,26749.543886,-20.368,-41.244
Divino de São Lourenço,ES,DIVINODESAOLOURENCO,320180,SUDESTE,470,221,16.375012623,6742.759318,57052.119277,-20.62,-41.686
Domingos Martins,ES,DOMINGOSMARTINS,320190,SUDESTE,3843,3287,50.518692668,39516.371876,66064.124501,-20.363,-40.659
Dores do Rio Preto,ES,DORESDORIOPRETO,320200,SUDESTE,843,692,24.05991637,7973.7510574,38295.846739,-20.689,-41.845
Ecoporanga,ES,ECOPORANGA,320210,SUDESTE,1405,911,46.85682548,22458.858971,62480.583126,-18.373,-40.831
Fundão,ES,FUNDAO,320220,SUDESTE,586,569,28.448772065,20421.0195,24421.611546,-19.933,-40.407
Governador Lindenberg,ES,GOVERNADORLINDENBERG,320225,SUDESTE,897,587,21.089248274,6563.0135432,50040.460189,-19.252,-40.461
Guaçuí,ES,GUACUI,320230,SUDESTE,988,769,19.441645998,28592.327264,34890.710696,-20.776,-41.679
Guarapari,ES,GUARAPARI,320240,SUDESTE,1803,1053,27.403761987,117779.33576,57058.809203,-20.658,-40.511
Ibatiba,ES,IBATIBA,320245,SUDESTE,1543,1303,21.645640873,29632.593216,35309.494791,-20.234,-41.511
